"Function","Random_effect","Actinobacteriota_slope","Bacteroidota_slope","Firmicutes_slope","Proteobacteria_slope","Actinobacteriota_pred_70","Actinobacteriota_pred_80","Actinobacteriota_pred_90","Actinobacteriota_pred_100","Bacteroidota_pred_70","Bacteroidota_pred_80","Bacteroidota_pred_90","Bacteroidota_pred_100","Firmicutes_pred_70","Firmicutes_pred_80","Firmicutes_pred_90","Firmicutes_pred_100","Proteobacteria_pred_70","Proteobacteria_pred_80","Proteobacteria_pred_90","Proteobacteria_pred_100","R2_m","R2_c","pvalue","pvalue_int"
"M00118","Random_intercept",0.0563612090262572,-0.177143737900035,0.0368992465425449,0.0277168334688113,0.0188216947839508,0.0326052937197624,0.0559078045808442,0.0942418695351684,1.46034441871349e-09,2.4838754609816e-10,4.224782332442e-11,7.18586178487665e-12,0.0254621269050208,0.0364115312006555,0.0518191086924701,0.0732507967506731,0.178707445353893,0.223053305040368,0.274722542288805,0.333227316105406,0.84807185152728,0.862751858022652,0.000943383803501055,0.915247104631897
"M00119","Random_intercept",0.0444791482755749,0.0679459668906248,0.0246695592413754,0.0193877609280433,0.111700876951792,0.164009554791207,0.234351508625271,0.32319889543436,0.759685005121544,0.86181092046553,0.924831039666013,0.960430855094993,0.104788807801428,0.130287732702857,0.160876419090178,0.197019786247188,0.357568609429964,0.403222661191918,0.450617130312173,0.498925016678598,0.348839601777345,0.409859529485375,0.00189093655751482,0.529914212755223
"M00120","Random_slope",0.0834879348574103,0.135957789381431,0.0659101145182742,0.0583033254670788,0.490843237176841,0.689599629838525,0.83659763147681,0.921868328202639,0.607213862288301,0.857562855320938,0.959096323340902,0.989167892666778,0.524316939092354,0.680581559484039,0.804639352569041,0.888414568245261,0.393806738294298,0.537851114969867,0.675841927212492,0.788808986076751,0.111078457771039,0.142597430937229,1.16979255322096e-05,0.00682031744086653
"M00121","Random_slope",0.0349399967598503,0.0150549217338742,0.0198158112580226,0.0387755192571678,0.218687219260792,0.284157175680578,0.36019148681263,0.443953235524769,0.264120582537891,0.294399546267764,0.326609070394494,0.360541912469605,0.291332859040322,0.333863724563979,0.379280499251032,0.426915972469562,0.418321419167667,0.514517729778166,0.609650283086155,0.697115092291918,0.0234352957535559,0.0671257596519807,0.00344513270042799,0.0803176324987013
"M00122","Random_slope",0.094658311722676,0.136889954332423,0.0336983317474116,0.0246810094259336,0.0141409185782793,0.0356447563982146,0.0869645162150851,0.19707270417202,0.0138679797269036,0.0523859868513835,0.17851976006207,0.460703946940433,0.250762000840911,0.319174276472308,0.396376589377998,0.479111552250152,0.122261383308093,0.151308171216442,0.185795127523723,0.226048903729061,0.0801027926296927,0.142047681177702,0.0625173177119236,0.0328884146199142
"M00123","Random_slope",0.0105867136133793,0.0877550897902388,0.0416588824867472,0.0236684997658663,0.114855903925169,0.126065371560959,0.138198030952548,0.151296203743674,0.260510460919605,0.458653080551942,0.670795388227595,0.830522602597244,0.102245223593263,0.147300303260806,0.207617757024897,0.284396592249031,0.447252760125199,0.50622669434486,0.565027861505312,0.622054583752776,0.19649706768606,0.229287252244931,0.000348056044206567,0.00157656921499872
"M00124","Random_slope",0.00667470693235444,0.0221459966824826,0.0264962561474985,0.0146163356595751,0.132887327155719,0.14076867378073,0.149037110363048,0.157702077320605,0.347550549372291,0.399304569083821,0.453409646348436,0.508638229117895,0.0791419750577543,0.100733599440076,0.127400907303432,0.159872802048382,0.332891755897531,0.366103042864796,0.400637821081469,0.436188652035086,0.0971436507610803,0.108890499513407,0.0208642835720573,0.609178342147608
"M00125","Random_slope",0.0486161554228748,0.124992711264332,0.0455245221090917,0.0380219055271735,0.212202816880187,0.304589654692645,0.415961289058862,0.53663087416909,0.543660921985966,0.806123677622285,0.935531847563741,0.980637619532601,0.245145114039709,0.338624492190066,0.446657581553721,0.559974969823961,0.457728624927367,0.552488151543979,0.643582637969947,0.725352061293171,0.274998850613432,0.312741802357216,4.42542508560022e-05,0.000108516997725098
"M00126","Random_slope",0.0742563981231322,0.101298180505012,0.0430517067538175,0.0286104767727895,0.338058065417396,0.51764362459159,0.692784130966528,0.825740037186023,0.67468194236802,0.85099417008255,0.940217690844649,0.977431728793884,0.323339782700006,0.423615576413832,0.530603848947061,0.634851195483536,0.565288488640535,0.633847470568102,0.697382227321806,0.754168204962246,0.209240625789664,0.232975626805405,1.55310972847301e-08,5.81026847277723e-05
"M00127","Random_slope",0.034589819252602,0.117338911567215,0.0378043622062537,0.0463031227154477,0.169788660283676,0.224222374181994,0.290011247710811,0.365996378482084,0.304707905072742,0.58623212661522,0.820803360799599,0.936742156618687,0.118188758718421,0.163604261230384,0.222076239636762,0.294097836887866,0.376552183446881,0.489707154057008,0.60392681681107,0.707833541777237,0.280356879041851,0.330519140401088,0.00161634262806678,0.000287320482547785
"M00129","Random_intercept",0.0541475556949635,0.0200459298173657,0.0344924916180512,0.0125764899852696,0.0567685939862502,0.0937356173005116,0.15092336164112,0.233992710098878,0.0909668720300165,0.108958216928865,0.129999006558415,0.154398896788295,0.0507973205077964,0.0702501045433392,0.0963957906491359,0.130902335491904,0.160443350833121,0.178115431179637,0.197276625846643,0.217952500489493,0.0137052463014319,0.0139209604764295,5.00874308144865e-13,0.129147732465606
"M00131","Random_intercept",-0.00327836149944861,0.0351428960226721,0.0358659979739018,0.0125141096128927,0.0727599708176096,0.0705789367746526,0.0684584539546264,0.0663971279429599,0.0591541594680668,0.0820206815349928,0.112667929484623,0.152859739553374,0.0246104357974062,0.0348575351444799,0.0491562189503734,0.0689015443183648,0.140011694589236,0.155769035567915,0.172943130074074,0.191581037522071,0.0209320121544689,0.0223638926405064,4.41271328802808e-05,0.390777470084147
"M00133","Random_slope",0.00713823685563695,-0.0248706760573569,0.0374694510563541,0.0345256970902205,0.144077748218513,0.153106122303234,0.16259277282455,0.172547468014608,0.0143531129714687,0.0112281669393372,0.00877752232872529,0.0068580422679202,0.200116249914452,0.266808950592336,0.346110806066842,0.434998838539616,0.117278622272025,0.157997982193424,0.209499791252786,0.272359106787083,0.309858529944658,0.326406789995179,0.0392370536279274,0.805782467785642
"M00135","Random_slope",-0.0356358580799955,-0.0588618065100754,0.0209906021027488,0.0542940178688851,0.0744684590588126,0.0533350697333379,0.03795318433035,0.0268814806178547,0.074433657599015,0.0427328054163165,0.0241804384570113,0.013568381882862,0.0457077870937621,0.0557878260471644,0.067932592812318,0.0824902437214709,0.0589403098965856,0.097304402855069,0.156487184363717,0.242015566807325,0.0293840756246438,0.0561423641468173,0.212463097284835,0.00777789901896289
"M00140","Random_intercept",0.00944430222109488,0.0376598294419691,0.0861501287171997,0.0544222234779267,0.481217440548854,0.504819204443586,0.52839950982788,0.551853755855124,0.52631842228656,0.618212804992435,0.702361311673355,0.774721458821913,0.419408784231615,0.63095138416387,0.801834822260802,0.905449977744694,0.359293102027099,0.491447992965535,0.624809022701504,0.741586942666619,0.0840010809967113,0.0874401774782904,3.0886230630246e-69,7.52670485862461e-07
"M00141","Random_intercept",0.0103851435937891,0.00729122547875006,0.042603128898196,0.0149130731898081,0.269099165841902,0.290007751815925,0.311847762050369,0.334557487248422,0.428450878642056,0.446391328997952,0.464472515831556,0.482647578870186,0.201151631811157,0.278265660227293,0.37120529333936,0.474766886099996,0.30074238028388,0.333002904695345,0.366908201953346,0.402184073201679,0.0267947040082488,0.0267947046554002,5.5330819035198e-13,0.0403174956595533
"M00165","Random_intercept",0.0527477775277151,0.0273141594830352,0.0206582385071702,0.026956689967056,0.319299206816188,0.442871450261216,0.573944069173868,0.695389687841111,0.494429987067989,0.562388317792482,0.628083141084218,0.689363183337863,0.516108067731863,0.567347459613378,0.61718556061891,0.664675834115745,0.540923181382919,0.606739337943478,0.668895435409676,0.725669365431115,0.0109279913055691,0.0128409012142955,3.98945478658948e-33,0.00761382819613705
"M00166","Random_intercept",0.0347531416639653,0.0235482016577185,0.0161431980793867,0.0217744391254914,0.257528680562476,0.329306851641566,0.410042348236669,0.495935364974447,0.317003451283714,0.370028365231231,0.426385644089891,0.484721983657896,0.35809192545342,0.395984833095784,0.435169170247562,0.47518055625013,0.415177271032296,0.468825790615714,0.52320471790655,0.577039026603364,0.00807562082859696,0.0080756216023478,1.485320962943e-08,0.612742365051516
"M00167","Random_intercept",0.0687245704687298,0.0347736368576687,0.0260110733126877,0.0333743108980081,0.342976751670053,0.509296170307167,0.673582813418832,0.804030847777071,0.589232414955485,0.670076151420553,0.741976301263666,0.802818214954407,0.608005305357177,0.667976231999355,0.722952944364522,0.771934617626057,0.609482144965693,0.685438477841495,0.752617643609856,0.809438418066994,0.0143907860354369,0.0188069960772488,2.98119742200041e-30,0.00765933407860055
"M00168","Random_intercept",0.0790424130383957,0.0448146217705669,0.132498516565306,0.0053965511806278,0.0952720121980899,0.188394821168386,0.33848564834514,0.530057251068492,0.198510698609791,0.279391411389116,0.377696678733612,0.487205300164382,0.000752792954029279,0.00282622800541589,0.0105502761238482,0.0385675982932022,0.304906651783923,0.316462889255312,0.328250281677294,0.340258168598989,0.30427216236605,0.341032039649584,3.27531754601459e-05,0.00906398022437139
"M00169","Random_intercept",0.00626878118905908,0.054153539518917,0.0191186610899364,0.000631090922465683,0.181763873117703,0.191273769895932,0.201158903025374,0.211421351232833,0.425166081866288,0.559697411055474,0.685996738982066,0.789681208814794,0.288973103617233,0.329777838554213,0.373319219372733,0.419015343625652,0.404692142919618,0.406213454517029,0.407736568037851,0.409261456301029,0.0853668490759041,0.0903468293066092,9.07926015446459e-06,0.0744199283980145
"M00170","Random_slope",0.0469376984474811,0.0308638817787612,0.047135848568543,0.0366938579499443,0.0934544550767561,0.141511769455994,0.208595359458408,0.296496776524266,0.127358113691443,0.16577336406993,0.212948268319284,0.269215606979898,0.0462781500910901,0.072135216375384,0.110761605515193,0.166362892851256,0.0987662526928422,0.13657063961706,0.185861077038377,0.247834919963551,0.0401631509369833,0.0639971530018751,0.00312632437879043,0.691064173553029
"M00171","Random_intercept",0.0229564548559584,0.0124267078034317,0.0153500335156003,0.00565103922800123,0.0883743689653961,0.108700619656914,0.133019778919135,0.161792126936022,0.0975932767340678,0.109097827360772,0.121775553488539,0.135702096140502,0.0843237430516168,0.0969573090001141,0.111253691423857,0.127360776526893,0.0839690643032368,0.0884191838102741,0.0930811819751811,0.0979625733566494,0.00213613382398896,0.00213613387043937,0.00014429497006783,0.888136766465661
"M00172","Random_intercept",0.0256971097497638,0.0274245022481165,0.0169222231585654,0.00263131944196314,0.154496801826884,0.191114065907904,0.234008011305191,0.28315904443465,0.228371373758933,0.280237221037219,0.338711789577383,0.402563494466704,0.147219217213281,0.169755997710935,0.194954075194402,0.222888347514746,0.283393805656702,0.288767855266471,0.294201975297647,0.299695266067294,0.022043888246685,0.0224600751401242,1.23273612451138e-05,0.49694928612721
"M00173","Random_slope",0.0268915183805869,0.0355210231581373,0.0183669801529843,0.013907347189858,0.264372767219365,0.319852828326737,0.380946432082192,0.446056305497266,0.369757651186877,0.455605615115333,0.544175473514348,0.6300366540317,0.266980901543924,0.304422726033892,0.344646613615363,0.38722658402553,0.359523482316615,0.392131938847077,0.425732030807534,0.460032317502422,0.0358468849788452,0.0438569107857,0.000540024183740526,0.0640783976702387
"M00176","Random_slope",0.0409709134286602,0.0414515836088267,0.0364185829880054,0.014183132761926,0.0672204162127629,0.097926148868299,0.140544649649462,0.19764724389613,0.0514194350972478,0.07582771342981,0.110472987856596,0.158237212016024,0.0247429345451185,0.0352305591446287,0.0499358912237094,0.0703318050035517,0.20816310548941,0.232508223884419,0.258770094281569,0.286889448876491,0.0527071124837197,0.136174540119446,0.0543966358377153,0.616365652511872
"M00307","Random_intercept",0.0321203737810414,0.162994347265483,0.04480616801921,-0.0112894204236448,0.808347344861957,0.853273640324583,0.889113197813854,0.917049576768031,0.68367226671728,0.91687634721054,0.982546145526385,0.996531402338878,0.784659304354069,0.850825449066908,0.899271079641068,0.933218499002144,0.915325311748186,0.906155231715333,0.896104775508543,0.885114415536742,0.0884331365343026,0.0922785017923929,3.1546005998757e-06,0.0450102171448292
"M00308","Random_intercept",0.0351087309329894,0.0170648256877005,0.0309841444243797,0.00808277848780719,0.197233935143171,0.258728918512523,0.331480138216909,0.41328278128914,0.436072587998568,0.478396316760314,0.521032503485536,0.563364463849937,0.347491722669604,0.420616884958505,0.497400000653209,0.574305945261631,0.386038351942765,0.405363052159248,0.424985508571772,0.444847237422632,0.0197722703404963,0.0262042914737727,3.44371946824099e-18,0.182221089396435
"M00309","Random_intercept",-0.0774384286183198,-0.261796383941892,-0.00144470246962579,0.0147502248522162,0.196569594110463,0.101355050168977,0.0494235009434238,0.0234071822285992,6.06432879843327e-07,4.42400628118086e-08,3.22736811047146e-09,2.35440545570094e-10,0.0175621916955522,0.0173146557616667,0.0170705481788706,0.0168298231627547,0.0466425554778626,0.0536579557033745,0.0616602810211902,0.0707667958655212,0.422494593548106,0.422494616281637,0.535832131073288,0.210309955918606
"M00344","Random_intercept",0.0361548871287198,0.0100286965907531,0.0100482842864668,0.0149699236641074,0.111810235112338,0.153055645609819,0.205987360161689,0.271359551111058,0.204639961052705,0.221446656476497,0.239218504042741,0.257944068684574,0.195671670244566,0.211970800861487,0.229240668543151,0.247475694097277,0.314976796668534,0.348133331994007,0.382829580179959,0.418762376195531,0.00890657970313671,0.00890658032273083,0.0022128459764085,0.620974240544195
"M00345","Random_intercept",0.0384074369306338,0.0160029527854095,0.0397718306610263,0.0161767472377405,0.159742836697225,0.218220216985243,0.290698506961078,0.375681338764143,0.531389235170325,0.570955787916993,0.609635741228703,0.646984611660291,0.327766493510184,0.420532939701136,0.519273519967432,0.616531185002515,0.34581116480785,0.38325957798324,0.422146432165357,0.462023090244867,0.037283162270226,0.0414245035580447,2.94171102728528e-21,0.121387882027278
"M00346","Random_slope",0.034962308924083,0.0156816683789424,0.0202624876039909,0.0164992217369466,0.137215578738329,0.184073594683623,0.242436889084577,0.312223997959105,0.264927862845035,0.296568061480316,0.330289121195469,0.36585025302694,0.170007109328246,0.200535313482833,0.234993382945485,0.273347945042006,0.206915132032897,0.235298741076547,0.266268671173288,0.299717205011782,0.0127053891474472,0.0174110303485056,0.000206315578369313,0.572802405598636
"M00357","Random_intercept",0.0188819554136338,0.0102047992892587,0.0104148220322949,0.0129289196336345,0.125558725319733,0.147796124082993,0.173191892171383,0.201917480762289,0.203347337826555,0.22037966475282,0.23841167440284,0.257431920388569,0.180368143880874,0.196280265252977,0.21323096035718,0.231224370723044,0.100369729737339,0.112661977710204,0.126248391137471,0.141212505908417,0.00670449730574393,0.00674703062782847,0.00405550035330693,0.976577558344107
"M00358","No_random",0.264972854280851,0.0758575010379466,0.00711853572822557,8.84292639113937e-14,6.58347446650349e-06,9.31493960100461e-05,0.00131646971236494,0.0183113034284549,0.00193186765976207,0.00411595765219997,0.00874764794561013,0.0184945898443059,0.0193211826775442,0.020717171407187,0.0222117382550094,0.0238115036515163,3.88818679461655e-09,3.88818679462001e-09,3.88818679462343e-09,3.88818679462687e-09,0.225221329016431,0.225221329016431,0.424161090362554,0.688499290138089
"M00364","Random_intercept",0.00982386253122972,0.00460447504242775,0.0102615504433033,0.056102987496691,0.22640683975659,0.244073651158167,0.262650975123174,0.282114580765772,0.4620460811509,0.47350894841021,0.484999809081207,0.496506550931666,0.171108499467792,0.186157176033509,0.202206489822557,0.219266684748286,0.179508716772806,0.277148640163105,0.401884350141725,0.540761862054077,0.0539999184791235,0.0737257532140123,0.0142506235060559,0.107971232541263
"M00365","Random_intercept",0.0107704015210097,0.00534697075791871,0.00174317187806371,0.0228043287359073,0.230364484251906,0.250011630054897,0.270744960340458,0.292527054613475,0.445855472881554,0.459101338700107,0.472405250791738,0.485748470913779,0.155714495518704,0.158019977802851,0.160353111566687,0.162714036406501,0.112272521552162,0.137087679381881,0.166359785874035,0.200430517363528,0.0508741464296182,0.0626804198446175,0.460243875987913,0.826832284499989
"M00366","Random_intercept",0.00708360108924579,0.00987458326895256,0.0084838160899275,0.0213539265118548,0.0436189705922581,0.0466713939801605,0.0499262727435052,0.0533954339042062,0.134841588246943,0.146782058505903,0.159584843230905,0.173277539376968,0.0837163626961081,0.0904581784181211,0.0976850418608889,0.105422351255252,0.056648065406603,0.0692000805439611,0.0842848621882201,0.102296554018128,0.00701590030917127,0.0117305884629264,0.0805188848555194,0.95269602550105
"M00367","Random_intercept",0.00896131496182088,0.0111040550874571,0.00211818519161255,0.0218308709200686,0.0572211500512048,0.062251742622058,0.0676928441292734,0.0735722119601106,0.175493643018211,0.192143573571629,0.209970883468766,0.228983402232931,0.101891883243599,0.103846643732213,0.105834486398887,0.107855800890784,0.075534467926316,0.0922624570813711,0.112245254473477,0.135908058662972,0.0114635486539561,0.0164343091194685,0.38338710506321,0.811810795305402
"M00368","Random_intercept",0.0255166598704937,0.0214113955595148,0.0116998056642758,0.012175886911263,0.202282587730651,0.246582639857386,0.296972691821007,0.352837696706189,0.216792787334001,0.255338175298171,0.298128154378949,0.344768951273692,0.251607442464305,0.274271101500053,0.298162881739147,0.323208991807208,0.228954169153223,0.251153992637162,0.27473935983023,0.299653299881445,0.00304379180280305,0.00304379188287718,0.000985645729891261,0.821160867245745
"M00373","Random_slope",0.0636181468284531,0.121283096336911,0.0722009851992059,-0.00772367275727429,0.0242171981866043,0.0447878953707953,0.0813746897745701,0.143363222885775,0.412631361790692,0.702604855839136,0.888207797456416,0.963924356176621,0.00591701127615481,0.0121047423572512,0.0246031598599997,0.0493616608842453,0.058428913838914,0.0543218520779746,0.0504880022977516,0.0469113100806317,0.521543729217301,0.560604247514403,0.000360632590215053,0.00159743677279898
"M00374","Random_slope",0.0136914200692059,0.0276354207920611,0.0100936947318014,0.0108868109593748,0.140339760898416,0.157684732741599,0.17673270302388,0.197542000795629,0.126386041959045,0.16017274585118,0.200914401394329,0.248947240970983,0.0946442516925149,0.103654204584381,0.113414439484841,0.123966607665184,0.210313004534814,0.228963761469302,0.248747493873683,0.269642839053182,0.0208730699129674,0.0360278097935978,0.0648831048575529,0.212877963486008
"M00375","Random_slope",0.0180196802248386,0.0281707125816304,0.0191907563439789,0.00975517370593047,0.0232055133951203,0.0276607700629508,0.0329425497401942,0.0391922251035261,0.0385919861047817,0.0505151096560417,0.0658695393666008,0.0854709350402011,0.0251523245349857,0.0303122160585333,0.0364910137616152,0.043872305077234,0.0234133661702378,0.0257507188060287,0.0283146437181015,0.0311256953812946,0.00557992548962933,0.0166166112761232,0.186190224304195,0.840703917206512
"M00377","Random_intercept",0.0147403286201103,0.0257184564490535,0.0307110102440784,0.0355202286133309,0.169509090861061,0.191281127696852,0.215125230195377,0.241055662713647,0.167000536451627,0.205894665675991,0.251116426908358,0.302487120300478,0.186648831821206,0.237791861164371,0.29781721832289,0.365724356516858,0.130053777579943,0.17576887334884,0.233244845334064,0.302614948425151,0.0144938763787788,0.0155384549737869,1.17124165161959e-26,0.644526481805919
"M00432","Random_slope",0.0512102421192517,0.0762241825962187,0.0658426297969443,0.04583033108147,0.509824407158446,0.634461525388893,0.743360267959157,0.828581881090131,0.127506883605761,0.238496054494658,0.40162453614933,0.589897355097249,0.278574781413137,0.427241217443511,0.590325323643407,0.735699825223102,0.383690424829343,0.496097568875596,0.608900595469081,0.711154257092128,0.0657917719312483,0.109572083006348,0.00165531204325016,0.429815250346673
"M00525","Random_slope",0.0369144871304416,0.0325252726068796,0.029378482845402,0.0235938201160697,0.277380104158941,0.357013599744968,0.445417180641884,0.537414940465228,0.28468207705558,0.355236154437552,0.432698776674504,0.513597677631949,0.355634934621893,0.425416713364592,0.498302246491755,0.57126000376917,0.284706664325889,0.335080514347829,0.389513676461341,0.446846918258006,0.0172553369293503,0.0259781858126264,1.66845626605526e-05,0.740499146534611
"M00526","Random_slope",0.0453830999440668,0.0724919907524646,0.0456905043640434,0.0384238223809518,0.372512354209739,0.483100744195665,0.595369572938716,0.698473475792241,0.336589502786475,0.511595433849747,0.683804196363497,0.817011501012541,0.434868411820734,0.548568849376668,0.657414840442364,0.75188667391911,0.34417433297399,0.435238719751296,0.530893037220095,0.624330000915811,0.041924068332559,0.0603474197230404,2.53677168377157e-07,0.0233747481654385
"M00527","Random_slope",0.0357171634434747,0.0606747013403662,0.0445073031040801,0.0299249544314906,0.413315231708722,0.501723631978184,0.590024386312052,0.67287953611169,0.38859649100433,0.538307623916324,0.681414171166526,0.79689913680786,0.482310055521678,0.59249366604719,0.694099776333618,0.779787725192137,0.38392066917535,0.456686273550649,0.531348648710919,0.604633387149624,0.0390849825235371,0.0527483397658859,1.37939701698765e-06,0.0745572306051806
"M00532","Random_slope",0.0267937291732206,0.0415538028472456,0.0266928323424777,0.0359184984678334,0.358271930461695,0.421910602577939,0.488252716585746,0.555011281224887,0.852656678248957,0.897626817425158,0.929998587715123,0.952673672607769,0.183609620817797,0.22703098719604,0.27723389612737,0.333744878468366,0.39487195464148,0.48308307221693,0.572361221736553,0.657162876195399,0.285059785046318,0.382143255125777,0.0300185702954663,0.961214111185235
"M00535","Random_slope",0.0239650605013655,0.069298867179789,0.044619626413656,0.0185559219457632,0.353900887674372,0.410406443961845,0.469379663321848,0.529220613687928,0.122894842198404,0.218862216288326,0.359088961672644,0.528386485764568,0.201881391886082,0.283253371542591,0.381736459450444,0.491003953496224,0.326564212872798,0.36860481780185,0.412740529989597,0.458324816286446,0.0323985132749409,0.061163599652981,0.0109212795992961,0.0577382757627072
"M00545","Random_intercept",-0.00972321942511226,-0.120629805973219,0.0227942042363965,0.0337174839076604,0.0877842751751476,0.0803038107370777,0.0734094905274723,0.0670639071743557,0.016931852476153,0.00512860444651872,0.00154054398914537,0.000461588060885929,0.0265940027580373,0.0331765216691132,0.0413191780607698,0.0513541692122327,0.0747812480342797,0.101717229866933,0.136919670512955,0.181838841771905,0.112637438786887,0.123307477109174,0.00155939448173426,0.071217788074889
"M00546","Random_intercept",-0.0236612598724232,0.0868242238884022,0.00796252351884272,0.032690278340595,0.0916471928184392,0.0737612085468261,0.0591386159589763,0.0472669103800403,0.00251022004960622,0.00596046047123078,0.0140860100902668,0.0329217853736246,0.0341926823966683,0.0369219775009006,0.0398601365817129,0.0430216624604163,0.0587585931445916,0.0796685145273958,0.107172216108764,0.142698715526806,0.0108926088024576,0.0262317393043611,0.142553429202848,0.127325099046297
"M00549","Random_slope",0.0860310053592932,0.0355195216713775,0.0398594563118313,0.0326680589347263,0.194785297254478,0.363801788119859,0.574786938545875,0.761644947499646,0.350795154280921,0.435277516062487,0.523693386703184,0.610648696108827,0.329578873295574,0.422749672823856,0.521760935337361,0.619091366304244,0.283301512105778,0.354009076774269,0.431733423674479,0.512971658396828,0.0291790881711993,0.0421380565610914,1.64777845308136e-06,0.115540513885724
"M00550","Random_slope",0.0824050229266168,0.0319899728235503,0.0370974412068826,0.017346989298864,0.0208003866463203,0.0461894472446131,0.0994219891841525,0.201071120067277,0.0297562232226113,0.040519473506966,0.0549554295679311,0.0741371143010776,0.0913069273143818,0.127104494605562,0.174245556001867,0.234179931230562,0.170431662724903,0.196375861684107,0.225197337817269,0.25689662511385,0.0485445664343864,0.0659017157849942,0.000152581029067558,0.137378399921461
"M00552","Random_intercept",0.0309159018004007,0.0204992417942401,0.0149358345975888,0.0302019131075259,0.210730692054611,0.266712295423207,0.331322739788914,0.402983397393616,0.258248125173293,0.299411561705424,0.344092534691372,0.391713165982461,0.295554423155156,0.327569230278898,0.361273423475272,0.396401167089121,0.310242256361617,0.378253500790744,0.451416592032339,0.526742061602029,0.0078537095796424,0.00812344884590063,6.50390801909268e-09,0.40688543157265
"M00554","Random_intercept",0.056444490403732,0.0300159502796039,0.047287147808728,0.023802526033699,0.109609542575884,0.177951150939662,0.275709288962578,0.400975797362078,0.252941663842153,0.313711377439149,0.381622930988445,0.454499754173198,0.0882636455800466,0.134452523360597,0.199522789662463,0.285690329361314,0.197010221933892,0.237386613487947,0.283120360951525,0.3338083006807,0.0473998578543729,0.0568913433909023,3.44187842262598e-12,0.49420790324749
"M00565","Random_slope",0.0664494827968443,0.0144712323998909,0.0194785307681064,0.0358517455619634,0.118830825968081,0.207665678622613,0.337476729223599,0.49748394686545,0.100356640213172,0.114198385923887,0.129674081166105,0.146899183969792,0.289212408002964,0.330831450508277,0.375277539479937,0.421929810327579,0.0956405873390176,0.131459873922581,0.178052998611089,0.236660328485022,0.0628456705165204,0.0830924808751375,0.0251787060327613,0.0160006156080253
"M00567","Random_intercept",0.0737270202416486,-0.00970337062695002,0.0233494215228891,0.103895830428153,0.00307482784374983,0.0064055991694813,0.013296268451598,0.0273950354599122,0.0425423996705909,0.0387607974651311,0.0353029483423854,0.0321432585918628,0.00795362326841071,0.0100245003858775,0.0126277064046448,0.0158960695801413,8.31538534466832e-05,0.000234979670570259,0.000663831440035119,0.00187389599832193,0.0113915575622014,0.0126397918992657,0.0835915001430694,0.32766880207207
"M00569","Random_slope",-0.0170940576203624,0.0234609881734086,0.0371339260240132,0.0467187271469604,0.126371266896483,0.108672617991968,0.0931883112757916,0.0797129858600747,0.0190384289852901,0.0239519076266628,0.030094564387534,0.0377516234252443,0.047789957364213,0.0678223979651136,0.0954105873249552,0.132624248815897,0.0620519708943231,0.0954759080863271,0.14413679720737,0.211791482599133,0.0375075486240611,0.0672475351172927,0.000647166386653693,0.0818658705000085
"M00570","Random_slope",0.0858789679875127,0.0786479498741555,0.0639345680643919,0.0477871657296246,0.32156008311661,0.528015169552988,0.725312368227978,0.861732838868882,0.207693745419809,0.365306868991602,0.558253164633989,0.735080714250536,0.339221888283086,0.493145932839347,0.648380409755143,0.777520210674021,0.306326361774242,0.415936074886481,0.534543085682709,0.649368482128636,0.0564801149263563,0.107619985428049,8.19883586813743e-05,0.0867907242024759
"M00572","Random_intercept",0.00945327600411672,0.0414089742108587,0.0138464587138044,0.0411845943479069,0.115271988110459,0.12526899219902,0.135999716400097,0.14749465557018,0.3210079829853,0.417011506021688,0.519748747094261,0.620842525236283,0.305773721987688,0.335929274814459,0.36748453742763,0.400217524721818,0.537736559887904,0.637164840382828,0.726100208062704,0.800076356849851,0.0717816463350532,0.0775370672862145,1.87188536774677e-06,0.0606237467606861
"M00573","Random_slope",0.00756958729953227,0.0729896152006309,0.0413529644116494,0.0254964369548401,0.0987090521719556,0.105650931708767,0.113019791499042,0.120833169380432,0.190748482396895,0.328438078722168,0.50365949716453,0.677986608274196,0.0688763009962196,0.100602287534284,0.144671408451077,0.203673501580653,0.312342618446365,0.369531867090021,0.430634896937212,0.49392607580925,0.15268549757566,0.18146093280859,0.00036846517092748,0.00300728282716808
"M00577","Random_slope",0.00695823393754025,0.0732476389203692,0.0427712526814381,0.0252358461165247,0.0996082018812118,0.106024975750375,0.11280333110692,0.119956889405173,0.190119414679941,0.328107281726907,0.503929504144735,0.678785212575973,0.0694240112146848,0.102674174090118,0.149294404358219,0.212079938791385,0.313715418630391,0.37041248512376,0.430922297199987,0.493567671137348,0.150770700813432,0.179745505013246,0.000268521635190363,0.00285881102542299
"M00579","Random_intercept",0.0984556935001388,0.0240028875569993,0.0354397474751283,0.0537141416249656,0.188135161548493,0.382815162043806,0.624089017493119,0.816302945157909,0.358038051965062,0.414871928039234,0.474065294006806,0.533996680935426,0.620132487884851,0.699413819541033,0.768330030647066,0.825390280118369,0.252325430192475,0.366071673263766,0.497008700771919,0.628357307403396,0.0705217340970332,0.072751433534805,9.65983080276003e-15,0.0464219458067513
